track_id,track_name,artist_name,album_name,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,playlist_name,playlist_type,user_label
neutral_9,Neutral Song 9,Artist 9,Neutral Album 9,202037,0.4200608947517182,0.4274401737779533,6,-14.402927382565387,1,0.0743569405791964,0.6955596832208278,0.3131832192582853,0.2965586792328395,0.49168361556008483,131.22381802364245,40,Release Radar,release_radar,neutral
neutral_10,Neutral Song 10,Artist 10,Neutral Album 10,168566,0.516216872484724,0.49976567873925665,3,-6.758752774923314,1,0.05308126255626473,0.7629435755849304,0.4886707106350794,0.0932777789340297,0.591945478579281,136.65190743234945,50,Release Radar,release_radar,neutral
neutral_11,Neutral Song 11,Artist 11,Neutral Album 11,214473,0.45588154382376805,0.5605241163206363,10,-10.567371993968022,1,0.09095375523073827,0.49983708036536023,0.44017082044632694,0.15965202246521823,0.4669593031888837,157.38371020300195,28,Release Radar,release_radar,neutral
neutral_12,Neutral Song 12,Artist 12,Neutral Album 12,273848,0.4812414697518241,0.47926641544735094,1,-11.816051507295022,1,0.04422186212681995,0.7128196746485626,0.02721994581752668,0.21950440719402,0.5278898015051139,135.52654787483505,37,Discover Weekly,release_radar,neutral
neutral_13,Neutral Song 13,Artist 13,Neutral Album 13,181811,0.5527248812070779,0.41383834536037706,2,-7.884546501307819,1,0.040739331680593946,0.5307768922019166,0.07091774208524665,0.003743644327563844,0.5676275527093892,102.51811045711005,88,Release Radar,release_radar,neutral
neutral_14,Neutral Song 14,Artist 14,Neutral Album 14,228373,0.5993996326032294,0.5887805975269864,11,-10.394644711390415,0,0.07805678461499975,0.44569667724140755,0.13548230617494916,0.016523860560430582,0.5362962780744356,107.35443165880322,29,Release Radar,release_radar,neutral
neutral_15,Neutral Song 15,Artist 15,Neutral Album 15,184247,0.5482658004600705,0.5870236397657891,8,-12.574417432925605,1,0.036816759072081255,0.19478139124146568,0.032643358385113286,0.04242741260837041,0.49309025752573465,92.77027614507189,25,Release Radar,release_radar,neutral
neutral_16,Neutral Song 16,Artist 16,Neutral Album 16,170076,0.4764838621400923,0.44901641776252577,7,-5.888610984748572,1,0.033160641805320794,0.40758492201689256,0.4784518038542025,0.2059589745271154,0.412125837783805,93.6186950478644,57,Discover Weekly,discover_weekly,neutral
neutral_17,Neutral Song 17,Artist 17,Neutral Album 17,299697,0.44900130799646926,0.5092813398187567,7,-8.93874957801209,1,0.030791743567907457,0.5556717308327372,0.07312807835201424,0.004126160569253912,0.555025451527288,121.76194267347901,57,Discover Weekly,discover_weekly,neutral
neutral_18,Neutral Song 18,Artist 18,Neutral Album 18,288254,0.5673877459673597,0.5210463290158218,1,-6.3920504985053945,1,0.04046653175997722,0.43061765388348816,0.05370526469557341,0.281358352860526,0.4200950174125465,149.77240796964395,73,Discover Weekly,release_radar,neutral
neutral_19,Neutral Song 19,Artist 19,Neutral Album 19,183808,0.4127377610666031,0.47683380733123537,9,-11.451265394948766,0,0.09860792575183533,0.20565032044929607,0.10619048906888623,0.2967595523701445,0.4910511636906565,98.86445170741126,73,Discover Weekly,release_radar,neutral
neutral_20,Neutral Song 20,Artist 20,Neutral Album 20,196191,0.4639718631274318,0.4992288364589545,7,-11.612774336502032,1,0.07802345090806209,0.6334725595300212,0.3264906165053511,0.24477034921245353,0.40882799247833307,122.82146361586268,52,Discover Weekly,release_radar,neutral
neutral_21,Neutral Song 21,Artist 21,Neutral Album 21,197101,0.5190911105459632,0.4915838324307513,7,-12.012761949060259,0,0.06560696393888926,0.3740068862188952,0.17104555796801324,0.15766179509292624,0.4400568659206354,99.53179496094134,79,Discover Weekly,discover_weekly,neutral
neutral_22,Neutral Song 22,Artist 22,Neutral Album 22,279820,0.515718317412562,0.5291246389684763,1,-7.489661731605068,0,0.030275490956493192,0.13308854208345702,0.22371794498613357,0.0336177733842221,0.513362516751896,129.65365192114223,83,Release Radar,release_radar,neutral
neutral_23,Neutral Song 23,Artist 23,Neutral Album 23,246915,0.45270076410450844,0.5505244152510057,3,-10.835315832020223,1,0.09717416094570337,0.5537472386043617,0.33031145797552225,0.10939006942128353,0.4001931665373518,89.15001846296354,46,Discover Weekly,discover_weekly,neutral
neutral_24,Neutral Song 24,Artist 24,Neutral Album 24,176258,0.44369820066702015,0.44134926912513855,7,-8.629166128971853,1,0.09142114363968001,0.535242540423288,0.16446569110315123,0.18749441599868086,0.41271991938593533,106.80172300119352,62,Discover Weekly,discover_weekly,neutral
neutral_25,Neutral Song 25,Artist 25,Neutral Album 25,289061,0.5214436347356353,0.5342523234679009,0,-12.05688055760497,0,0.053304032584310684,0.2896602494960992,0.26102551577068844,0.16286884061246817,0.5663293049658814,139.52578640372047,25,Discover Weekly,discover_weekly,neutral
neutral_26,Neutral Song 26,Artist 26,Neutral Album 26,256010,0.5292078435099719,0.43358384266720607,2,-11.734757830600994,0,0.0637239061490546,0.016620914691073276,0.07863657312045075,0.03371337054473373,0.5168985279451136,132.5903809432074,61,Release Radar,discover_weekly,neutral
neutral_27,Neutral Song 27,Artist 27,Neutral Album 27,204107,0.5636219403979869,0.4338634582316172,4,-5.489255404817355,1,0.043697179970169656,0.405555796344955,0.29201687096408907,0.04901485329308042,0.4710898785789133,142.814746930765,87,Release Radar,release_radar,neutral
neutral_28,Neutral Song 28,Artist 28,Neutral Album 28,174265,0.5946892364402674,0.4648709590350017,10,-7.592607780608997,1,0.09055886706748115,0.05664023482453295,0.043979107044812005,0.196961277582221,0.5385233846994828,155.7246357203145,27,Discover Weekly,release_radar,neutral
neutral_29,Neutral Song 29,Artist 29,Neutral Album 29,234663,0.4575299976633999,0.42672912971025584,2,-6.645268832114674,1,0.07328028143070131,0.4518643191097649,0.39032356881124985,0.10762637740161453,0.43720154009916945,152.71710384897005,25,Release Radar,release_radar,neutral
neutral_30,Neutral Song 30,Artist 30,Neutral Album 30,194300,0.49242525966558287,0.4435101919076526,4,-6.084787040465805,1,0.06638664402443432,0.4898106034991194,0.3473851304213318,0.28804395053009985,0.4919434489925817,128.79216464607032,43,Release Radar,release_radar,neutral
neutral_31,Neutral Song 31,Artist 31,Neutral Album 31,280158,0.4621531670454522,0.47472278327012396,2,-14.923455626564767,1,0.07003561385569315,0.28374560068025456,0.05843976430357645,0.2669737362860507,0.4887227429980668,129.3077643994897,39,Discover Weekly,discover_weekly,neutral
neutral_32,Neutral Song 32,Artist 32,Neutral Album 32,250385,0.488624178679964,0.42875701344476386,2,-9.319351933051719,1,0.08923046124674774,0.24399652661560742,0.014984391509995254,0.014047558921668578,0.45564409107059756,105.80196881206865,74,Discover Weekly,discover_weekly,neutral
neutral_33,Neutral Song 33,Artist 33,Neutral Album 33,246713,0.5529221162858019,0.41002000737169053,1,-13.4170114903499,0,0.0891890249431791,0.44244233201447236,0.16342063221095599,0.2130443578182463,0.5248673334999723,78.67556615302428,26,Discover Weekly,release_radar,neutral
neutral_34,Neutral Song 34,Artist 34,Neutral Album 34,210240,0.5966292218586263,0.571221107930603,5,-13.153947686142054,0,0.09577790107633526,0.34410043382669575,0.0070180015328485945,0.18938249406491808,0.5703629789319248,120.93650103416249,39,Release Radar,discover_weekly,neutral
neutral_35,Neutral Song 35,Artist 35,Neutral Album 35,277476,0.5175622465958108,0.5582538832917805,11,-10.894582093575572,1,0.060113294267702094,0.06989765138473913,0.27067056387320454,0.20886305061363078,0.4049555341195372,91.17344121173456,39,Release Radar,release_radar,neutral
neutral_36,Neutral Song 36,Artist 36,Neutral Album 36,165424,0.4055610501555909,0.5910773876948037,2,-12.152712991810336,0,0.08422223787701219,0.7923689793700064,0.3211891976983675,0.1896786303889233,0.4022635185486822,123.91523345054333,36,Discover Weekly,discover_weekly,neutral
neutral_37,Neutral Song 37,Artist 37,Neutral Album 37,191241,0.48850814046390456,0.4248563714339747,11,-5.501580791830749,1,0.04785830300109199,0.10717010822813755,0.40131028688567766,0.11045342073979691,0.5860421222362706,119.18949031007199,44,Release Radar,discover_weekly,neutral
neutral_38,Neutral Song 38,Artist 38,Neutral Album 38,272477,0.5824892802413915,0.5705136866292699,0,-10.87633804330394,1,0.053483785262936616,0.7093109944461369,0.3963806660766843,0.2871755805735008,0.5047618233891699,96.261586149947,48,Release Radar,discover_weekly,neutral
neutral_39,Neutral Song 39,Artist 39,Neutral Album 39,187651,0.530815071241197,0.5257321376592096,5,-6.391279975952598,0,0.0711518983022415,0.07528423316158755,0.25988629829897963,0.29473680952970294,0.4049300271037536,121.70795952763189,21,Discover Weekly,release_radar,neutral
neutral_40,Neutral Song 40,Artist 40,Neutral Album 40,170689,0.4957315298898143,0.5677375019379104,4,-11.747555830867029,0,0.08105945219203486,0.23851988054494866,0.27111149509415705,0.12837991003206203,0.5631031669799721,107.04289293749781,80,Release Radar,discover_weekly,neutral
neutral_41,Neutral Song 41,Artist 41,Neutral Album 41,227886,0.5255713658860848,0.5549678733975777,8,-11.624588665623083,0,0.08126745564052859,0.4731515405697237,0.20871743409634397,0.08572918417354476,0.44792417575882554,153.08304518601358,25,Release Radar,discover_weekly,neutral
neutral_42,Neutral Song 42,Artist 42,Neutral Album 42,246926,0.40983764293905783,0.5273415160486478,1,-10.54125697923797,1,0.06872960861967295,0.11110058466412545,0.08678808391338089,0.11947658920731113,0.5610892122910865,97.42942907651212,24,Discover Weekly,release_radar,neutral
neutral_43,Neutral Song 43,Artist 43,Neutral Album 43,226331,0.4484034491956966,0.4690241551171196,4,-7.82559553248507,0,0.0629042528504434,0.45513912724721495,0.18755211554641293,0.13918168893121974,0.4368909602516044,84.26485520947354,28,Release Radar,release_radar,neutral
neutral_44,Neutral Song 44,Artist 44,Neutral Album 44,210804,0.4101923816832428,0.4218157703431441,5,-10.043084776856707,0,0.06609017170046122,0.4388423095790402,0.11607092875576891,0.1999275477308952,0.587224453993977,128.06900155836348,70,Release Radar,discover_weekly,neutral
neutral_45,Neutral Song 45,Artist 45,Neutral Album 45,205404,0.5765094306500216,0.41621262881477195,0,-8.462951357196918,1,0.0925248446080041,0.04804809951501979,0.2455631193399982,0.23993050073547034,0.4971092845652206,83.87792161935033,57,Release Radar,discover_weekly,neutral
neutral_46,Neutral Song 46,Artist 46,Neutral Album 46,226727,0.46893949744749946,0.5902438581094909,8,-6.782635541714939,1,0.07540127327586815,0.07657532159024055,0.21850368872306813,0.25334221537884216,0.5352131929461812,91.49987575854746,52,Release Radar,discover_weekly,neutral
neutral_47,Neutral Song 47,Artist 47,Neutral Album 47,226551,0.5064105098929128,0.5504742056983125,0,-10.89754799815858,0,0.09978794906434063,0.5095678197568988,0.22398669548202144,0.11045975398498849,0.455536960588981,90.1523166601528,30,Release Radar,release_radar,neutral
neutral_48,Neutral Song 48,Artist 48,Neutral Album 48,228224,0.5609155105811321,0.5259029333142626,5,-7.336827257194846,0,0.09494498584723586,0.47300013170753624,0.3117918637076609,0.24184605433792095,0.40254016192596986,151.59049236629596,49,Release Radar,discover_weekly,neutral
neutral_49,Neutral Song 49,Artist 49,Neutral Album 49,211331,0.5838430529043397,0.4706279871068815,5,-9.129468957076023,0,0.03316629688814677,0.36585441458148815,0.1855092726788497,0.108120699087844,0.5643128170312511,153.94360245940237,48,Discover Weekly,discover_weekly,neutral
neutral_50,Neutral Song 50,Artist 50,Neutral Album 50,230241,0.548119273935055,0.5785090741594031,8,-5.905592345344457,1,0.07897959139967595,0.37507496411204555,0.2110608131017112,0.24013604439706304,0.5937366477137633,156.23566201368368,29,Discover Weekly,release_radar,neutral
disliked_1,Disliked Song 1,Artist 1,Disliked Album 1,172808,0.23198985241697645,0.3840259265777698,10,-14.769441797576553,0,0.09652638590126496,0.5700426483699658,0.2175824624897904,0.25280340428342346,0.1490580947249922,133.18532762382245,27,Release Radar,discover_weekly,disliked
disliked_2,Disliked Song 2,Artist 2,Disliked Album 2,224939,0.25232367545080764,0.3753460149401414,7,-7.454140611982347,0,0.08123112027393695,0.7913488364341372,0.21026900456479813,0.22711902593532668,0.19966306889609375,108.39970645538861,79,Release Radar,release_radar,disliked
disliked_3,Disliked Song 3,Artist 3,Disliked Album 3,183687,0.36735376984618795,0.4288022488778591,7,-6.070685971380604,1,0.045053340643466916,0.5667641055776216,0.34270210144844887,0.03646564781881604,0.2452062667240747,147.5394772112539,31,Discover Weekly,discover_weekly,disliked
